2021011722001491671417596165	,M2021011725718212   	,2021-01-17 15:14:54 ,2021-01-17 15:14:54 ,2021-01-17 15:14:54 ,其他（包括阿里巴巴和外部商家）,即时到账交易          ,中国铁路网络有限公司      ,火车票                 ,373.50  ,支出      ,交易成功    ,0.00     ,0.00     ,                    ,已支出      ,
2021011722001491671417696770	,21011710100000000003715128637076	,2021-01-17 13:47:02 ,2021-01-17 13:47:03 ,2021-01-17 13:47:03 ,其他（包括阿里巴巴和外部商家）,即时到账交易          ,美团              ,美团订单-21011710100000000003715128637076,13.90   ,支出      ,交易成功    ,0.00     ,0.00     ,                    ,已支出      ,
2021011622001491671417055037	,74126600004823000003242101164748352603105	,2021-01-16 13:11:23 ,2021-01-16 13:11:31 ,2021-01-16 13:11:31 ,其他（包括阿里巴巴和外部商家）,即时到账交易          ,邢记饼店            ,邢记饼店                ,2.00    ,支出      ,交易成功    ,0.00     ,0.00     ,                    ,已支出      ,
2021011622001491671417153915	,75126600004823000003242101164740671103499	,2021-01-16 13:10:06 ,2021-01-16 13:10:12 ,2021-01-16 13:10:12 ,其他（包括阿里巴巴和外部商家）,即时到账交易          ,邢记饼店            ,邢记饼店                ,5.00    ,支出      ,交易成功    ,0.00     ,0.00     ,                    ,已支出      ,
2021011622001491671417065668	,2612660000482200017895208601960001	,2021-01-16 13:09:09 ,2021-01-16 13:09:09 ,2021-01-16 13:09:09 ,其他（包括阿里巴巴和外部商家）,即时到账交易          ,优宜家上海高宝路店       ,前台                  ,31.90   ,支出      ,交易成功    ,0.00     ,0.00     ,                    ,已支出      ,
2021011622001491671416989791	,21011610100000000003613095294076	,2021-01-16 02:19:03 ,2021-01-16 02:19:03 ,2021-01-16 02:19:03 ,其他（包括阿里巴巴和外部商家）,即时到账交易          ,美团              ,美团订单-21011610100000000003613095294076,13.99   ,支出      ,交易成功    ,0.00     ,0.00     ,                    ,已支出      ,
2021011522001491671415812985	,0612660000482200017895208662358764	,2021-01-15 18:21:39 ,2021-01-15 18:21:39 ,2021-01-15 18:21:39 ,其他（包括阿里巴巴和外部商家）,即时到账交易          ,联华上海高设路店        ,联华上海高设路店            ,19.70   ,支出      ,交易成功    ,0.00     ,0.00     ,                    ,已支出      ,
2021011522001491671416097159	,30P2088721085226061W03_0720210115001575146132	,2021-01-15 17:31:16 ,2021-01-15 17:31:17 ,2021-01-15 17:31:17 ,其他（包括阿里巴巴和外部商家）,即时到账交易          ,上海市浦东新区金桥镇金赢家食品店,二维码支付               ,2.50    ,支出      ,交易成功    ,0.00     ,0.00     ,                    ,已支出      ,
2021011522001491671415561910	,16106757366122779691675	,2021-01-15 09:55:37 ,2021-01-15 09:55:42 ,2021-01-15 09:55:42 ,其他（包括阿里巴巴和外部商家）,即时到账交易          ,小燕子             ,商品                  ,7.00    ,支出      ,交易成功    ,0.00     ,0.00     ,                    ,已支出      ,
2021011522001491671415964679	,20210115093256289071033117003573	,2021-01-15 09:33:02 ,2021-01-15 09:33:02 ,2021-01-15 09:33:02 ,其他（包括阿里巴巴和外部商家）,即时到账交易          ,上海都畅数字技术有限公司    ,上海申通地铁余额充值10.00元    ,10.00   ,支出      ,交易成功    ,0.00     ,0.00     ,                    ,已支出      ,
2021011522001491671415207257	,2021011534351001436 	,2021-01-15 08:39:11 ,2021-01-15 08:39:11 ,2021-01-15 08:39:11 ,其他（包括阿里巴巴和外部商家）,即时到账交易          ,爱奇艺             ,黄金VIP会员1个月自动续费      ,15.00   ,支出      ,交易成功    ,0.00     ,0.00     ,                    ,已支出      ,
2021011522001491671415101891	,21011510100000000003542859551076	,2021-01-15 00:39:49 ,2021-01-15 00:39:49 ,2021-01-15 00:39:49 ,其他（包括阿里巴巴和外部商家）,即时到账交易          ,美团              ,美团订单-21011510100000000003542859551076,16.99   ,支出      ,交易成功    ,0.00     ,0.00     ,                    ,已支出      ,
2021011422001491671415754697	,16106280529122779691675	,2021-01-14 20:40:54 ,2021-01-14 20:40:58 ,2021-01-14 20:40:58 ,其他（包括阿里巴巴和外部商家）,即时到账交易          ,伸飞水果大卖场         ,商品                  ,6.00    ,支出      ,交易成功    ,0.00     ,0.00     ,                    ,已支出      ,
2021011422001491671415138844	,4212660000010500020520210114001519460832	,2021-01-14 18:29:17 ,2021-01-14 18:29:27 ,2021-01-14 18:29:27 ,其他（包括阿里巴巴和外部商家）,即时到账交易          ,上海市浦东新区高行镇宠尚宠物店 ,上海市浦东新区高行镇宠尚宠物店-消费  ,1000.00 ,支出      ,交易成功    ,0.00     ,0.00     ,                    ,已支出      ,
2021011422001491671415211931	,30P2088721085226061W03_0520210114001519311148	,2021-01-14 17:39:38 ,2021-01-14 17:39:38 ,2021-01-14 17:39:38 ,其他（包括阿里巴巴和外部商家）,即时到账交易          ,上海市浦东新区金桥镇金赢家食品店,二维码支付               ,24.50   ,支出      ,交易成功    ,0.00     ,0.00     ,                    ,已支出      ,
2021011422001491671415177004	,0612660000489000000000567866421014	,2021-01-14 12:15:09 ,2021-01-14 12:15:10 ,2021-01-14 12:15:10 ,其他（包括阿里巴巴和外部商家）,即时到账交易          ,重庆面庄上海金豫路店      ,重庆面庄上海金豫路店          ,17.00   ,支出      ,交易成功    ,0.00     ,0.00     ,                    ,已支出      ,
2021011322001491671413831670	,20210113181343269071043377809773	,2021-01-13 18:13:49 ,2021-01-13 18:13:49 ,2021-01-13 18:13:49 ,其他（包括阿里巴巴和外部商家）,即时到账交易          ,上海都畅数字技术有限公司    ,上海申通地铁余额充值10.00元    ,10.00   ,支出      ,交易成功    ,0.00     ,0.00     ,                    ,已支出      ,
2021011322001491671414017761	,20P2088721085226061W03_0520210113001517263714	,2021-01-13 17:57:39 ,2021-01-13 17:57:40 ,2021-01-13 17:57:40 ,其他（包括阿里巴巴和外部商家）,即时到账交易          ,上海市浦东新区金桥镇金赢家食品店,二维码支付               ,21.50   ,支出      ,交易成功    ,0.00     ,0.00     ,                    ,已支出      ,
2021011328013000900001100053945200	,2021011322001499901436236091	,2021-01-13 13:13:11 ,2021-01-13 13:13:10 ,2021-01-13 13:13:10 ,支付宝网站     ,即时到账交易          ,支付宝(中国)网络技术有限公司 ,花呗收钱服务费[2021011322001499901436236091],9.00    ,支出      ,交易成功    ,0.00     ,0.00     ,                    ,已支出      ,
2021011322001499901436236091	,46105147810122268599903	,2021-01-13 13:12:59 ,2021-01-13 13:13:10 ,2021-01-13 13:13:10 ,其他（包括阿里巴巴和外部商家）,即时到账交易          ,*浩              ,商品                  ,1500.00 ,收入      ,交易成功    ,0.00     ,0.00     ,                    ,已收入      ,
2021011322001491671413378431	,16105024266122779691675	,2021-01-13 09:47:01 ,2021-01-13 09:47:07 ,2021-01-13 09:47:07 ,其他（包括阿里巴巴和外部商家）,即时到账交易          ,小燕子             ,商品                  ,7.00    ,支出      ,交易成功    ,0.00     ,0.00     ,                    ,已支出      ,
2021011229020841670161525791	,                    	,2021-01-12 13:58:38 ,2021-01-12 13:58:39 ,2021-01-12 13:58:39 ,支付宝网站     ,即时到账交易          ,花呗              ,主动还款-花呗2021年01月账单   ,418.13  ,        ,还款成功    ,0.00     ,0.00     ,                    ,资金转移     ,
2021011222001491671412626086	,16104161245122779691675	,2021-01-12 09:48:42 ,2021-01-12 09:48:53 ,2021-01-12 09:48:53 ,其他（包括阿里巴巴和外部商家）,即时到账交易          ,小燕子             ,商品                  ,7.00    ,支出      ,交易成功    ,0.00     ,0.00     ,                    ,已支出      ,
2021011222001491671412043785	,SXA1O112787555766   	,2021-01-12 09:27:27 ,2021-01-12 09:27:29 ,2021-01-12 09:27:29 ,其他（包括阿里巴巴和外部商家）,即时到账交易          ,全家便利店(上海区域店)    ,上海全家购物              ,4.90    ,支出      ,交易成功    ,0.00     ,0.00     ,                    ,已支出      ,
2021011022001491671411697807_2021011243868627	,13944671987-715105559	,2021-01-12 08:06:00 ,                    ,2021-01-12 08:06:00 ,其他（包括阿里巴巴和外部商家）,即时到账交易          ,上海蒜芽信息科技有限公司    ,退款-智慧出行-2021-02-08 上海-黄石,341.50  ,        ,退款成功    ,0.00     ,0.00     ,                    ,已收入      ,
2021011122001491671412199117	,3476506375444       	,2021-01-11 19:50:31 ,2021-01-11 19:50:32 ,2021-01-11 19:50:32 ,其他（包括阿里巴巴和外部商家）,即时到账交易          ,百度              ,百度网盘会员(1个月)         ,10.00   ,支出      ,交易成功    ,0.00     ,0.00     ,                    ,已支出      ,
2021011122001491671412416668	,9112660000482200017895208065448559	,2021-01-11 19:21:40 ,2021-01-11 19:21:51 ,2021-01-11 19:21:51 ,其他（包括阿里巴巴和外部商家）,即时到账交易          ,联华上海高设路店        ,联华上海高设路店            ,103.30  ,支出      ,交易成功    ,0.00     ,0.00     ,                    ,已支出      ,
2021011122001491671412184585	,20210111190601369071043222822839	,2021-01-11 19:06:11 ,2021-01-11 19:06:11 ,2021-01-11 19:06:11 ,其他（包括阿里巴巴和外部商家）,即时到账交易          ,上海都畅数字技术有限公司    ,上海申通地铁余额充值10.00元    ,10.00   ,支出      ,交易成功    ,0.00     ,0.00     ,                    ,已支出      ,
2021011122001491671412468591	,4612660000482200017895208060839856	,2021-01-11 18:34:07 ,2021-01-11 18:34:33 ,2021-01-11 18:34:33 ,其他（包括阿里巴巴和外部商家）,即时到账交易          ,湘约木桶饭上海金湘路店     ,湘约木桶饭上海金湘路店         ,18.00   ,支出      ,交易成功    ,0.00     ,0.00     ,                    ,已支出      ,
20210111200040011100670092902830	,                    	,2021-01-11 11:58:34 ,2021-01-11 11:58:34 ,2021-01-11 11:58:35 ,支付宝网站     ,即时到账交易          ,中国农业银行          ,提现-快速提现             ,120.00  ,        ,交易成功    ,0.00     ,0.00     ,                    ,资金转移     ,
20210111200040011100670092912975	,                    	,2021-01-11 11:57:21 ,2021-01-11 11:57:30 ,2021-01-11 11:57:21 ,支付宝网站     ,即时到账交易          ,肖凌宇             ,充值-普通充值             ,120.00  ,        ,交易成功    ,0.00     ,0.00     ,普通充值                ,资金转移     ,
2021011122001491671411897595	,16103289501122779691675	,2021-01-11 09:35:47 ,2021-01-11 09:35:56 ,2021-01-11 09:35:56 ,其他（包括阿里巴巴和外部商家）,即时到账交易          ,小燕子             ,商品                  ,7.00    ,支出      ,交易成功    ,0.00     ,0.00     ,                    ,已支出      ,
2021011022001491671411914236	,13944979683-715165388	,2021-01-10 18:21:03 ,2021-01-10 18:21:04 ,2021-01-19 12:14:01 ,其他（包括阿里巴巴和外部商家）,即时到账交易          ,上海蒜芽信息科技有限公司    ,智慧出行-2021-02-08 上海-黄石,367.50  ,支出      ,交易成功    ,0.00     ,335.50   ,                    ,已支出      ,
2021011022001491671411697807	,13944671987-715105559	,2021-01-10 17:22:21 ,2021-01-10 17:22:22 ,2021-01-12 08:06:00 ,其他（包括阿里巴巴和外部商家）,即时到账交易          ,上海蒜芽信息科技有限公司    ,智慧出行-2021-02-08 上海-黄石,370.49  ,支出      ,交易成功    ,0.00     ,341.50   ,                    ,已支出      ,
2021011022001491671411671098	,21011010100000000003233089475076	,2021-01-10 15:01:59 ,2021-01-10 15:02:00 ,2021-01-10 15:02:00 ,其他（包括阿里巴巴和外部商家）,即时到账交易          ,美团              ,美团订单-21011010100000000003233089475076,20.00   ,支出      ,交易成功    ,0.00     ,0.00     ,                    ,已支出      ,
2021011022001491671411225692	,21011010100000000003197289827076	,2021-01-10 01:38:16 ,2021-01-10 01:38:17 ,2021-01-10 01:38:17 ,其他（包括阿里巴巴和外部商家）,即时到账交易          ,美团              ,美团订单-21011010100000000003197289827076,12.99   ,支出      ,交易成功    ,0.00     ,0.00     ,                    ,已支出      ,
2021011022001491671411261150	,21011010100000000003196878905076	,2021-01-10 01:34:44 ,2021-01-10 01:34:45 ,2021-01-10 01:34:45 ,其他（包括阿里巴巴和外部商家）,即时到账交易          ,美团              ,美团订单-21011010100000000003196878905076,25.00   ,支出      ,交易成功    ,0.00     ,0.00     ,                    ,已支出      ,
2021011022001491671411270339	,21011010100000000003197057462076	,2021-01-10 01:28:19 ,2021-01-10 01:28:20 ,2021-01-10 01:28:20 ,其他（包括阿里巴巴和外部商家）,即时到账交易          ,美团              ,美团订单-21011010100000000003197057462076,8.00    ,支出      ,交易成功    ,0.00     ,0.00     ,                    ,已支出      ,
2021010922001491671411437062	,4812660000010500020520210109001508105517	,2021-01-09 14:32:06 ,2021-01-09 14:32:18 ,2021-01-09 14:32:18 ,其他（包括阿里巴巴和外部商家）,即时到账交易          ,上海市浦东新区高行镇宠尚宠物店 ,上海市浦东新区高行镇宠尚宠物店-消费  ,70.00   ,支出      ,交易成功    ,0.00     ,0.00     ,                    ,已支出      ,
2021010922001491671411105794	,2212660000482200017895208045520209	,2021-01-09 13:52:28 ,2021-01-09 13:52:36 ,2021-01-09 13:52:36 ,其他（包括阿里巴巴和外部商家）,即时到账交易          ,俏园煲             ,俏园煲                 ,17.00   ,支出      ,交易成功    ,0.00     ,0.00     ,                    ,已支出      ,
2021010822001491671411064346	,210_202101087129519201582665	,2021-01-08 23:54:15 ,2021-01-08 23:54:18 ,2021-01-08 23:54:18 ,其他（包括阿里巴巴和外部商家）,即时到账交易          ,滴滴出行            ,滴滴快车-余师傅-01月08日行程   ,41.24   ,支出      ,交易成功    ,0.00     ,0.00     ,                    ,已支出      ,
2021010822001491671410660273	,16101197284122779691675	,2021-01-08 23:28:47 ,2021-01-08 23:29:01 ,2021-01-08 23:29:01 ,其他（包括阿里巴巴和外部商家）,即时到账交易          ,爱购超市            ,商品                  ,19.00   ,支出      ,交易成功    ,0.00     ,0.00     ,                    ,已支出      ,
2021010822001491671410574070	,21010810100000000003103275184076	,2021-01-08 20:26:53 ,2021-01-08 20:26:54 ,2021-01-08 20:26:54 ,其他（包括阿里巴巴和外部商家）,即时到账交易          ,美团              ,美团订单-21010810100000000003103275184076,29.06   ,支出      ,交易成功    ,0.00     ,0.00     ,                    ,已支出      ,
2021010822001491671409771775	,210_202101087128200001771391	,2021-01-08 09:58:02 ,2021-01-08 09:58:05 ,2021-01-08 09:58:05 ,其他（包括阿里巴巴和外部商家）,即时到账交易          ,滴滴出行            ,滴滴快车-江师傅-01月08日行程   ,27.68   ,支出      ,交易成功    ,0.00     ,0.00     ,                    ,已支出      ,
2021010810199318520000000000670008302627	,                    	,2021-01-08 07:39:55 ,2021-01-08 07:39:58 ,2021-01-08 07:39:58 ,支付宝网站     ,即时到账交易          ,备用金             ,备用金归还               ,501.99  ,        ,还款成功    ,0.00     ,0.00     ,                    ,资金转移     ,
2021010722001491671410376079	,1312660000482200017895208865288182	,2021-01-07 21:16:57 ,2021-01-07 21:17:08 ,2021-01-07 21:17:08 ,其他（包括阿里巴巴和外部商家）,即时到账交易          ,联华上海高设路店        ,联华上海高设路店            ,77.30   ,支出      ,交易成功    ,0.00     ,0.00     ,                    ,已支出      ,
2021010722001491671409922452	,20210107184448522071044448618130	,2021-01-07 18:44:53 ,2021-01-07 18:44:54 ,2021-01-07 18:44:54 ,其他（包括阿里巴巴和外部商家）,即时到账交易          ,上海都畅数字技术有限公司    ,上海申通地铁余额充值10.00元    ,10.00   ,支出      ,交易成功    ,0.00     ,0.00     ,                    ,已支出      ,
2021010722001491671409812930	,2012660000482200017895208861637482	,2021-01-07 18:33:05 ,2021-01-07 18:33:11 ,2021-01-07 18:33:11 ,其他（包括阿里巴巴和外部商家）,即时到账交易          ,湘约木桶饭上海金湘路店     ,湘约木桶饭上海金湘路店         ,15.00   ,支出      ,交易成功    ,0.00     ,0.00     ,                    ,已支出      ,
2021010722001491671409733404	,31P2088721085226061W03_4665ff69c50384aa	,2021-01-07 13:30:20 ,2021-01-07 13:30:32 ,2021-01-07 13:30:32 ,其他（包括阿里巴巴和外部商家）,即时到账交易          ,中国建设银行股份有限公司    ,中国建设银行股份有限公司-消费     ,1659.00 ,支出      ,交易成功    ,0.00     ,0.00     ,                    ,已支出      ,
2021010722001491671409303394	,16099855107122779691675	,2021-01-07 10:11:50 ,2021-01-07 10:12:01 ,2021-01-07 10:12:01 ,其他（包括阿里巴巴和外部商家）,即时到账交易          ,小燕子             ,商品                  ,7.00    ,支出      ,交易成功    ,0.00     ,0.00     ,                    ,已支出      ,
2021010722001491671409714380	,20210107P4014608847 	,2021-01-07 09:23:54 ,2021-01-07 09:23:54 ,2021-01-07 09:23:54 ,其他（包括阿里巴巴和外部商家）,即时到账交易          ,优酷信息技术有限公司      ,连续包月VIP             ,15.00   ,支出      ,交易成功    ,0.00     ,0.00     ,                    ,已支出      ,
20210107200040011100670089670991	,                    	,2021-01-07 01:35:33 ,2021-01-07 01:35:39 ,2021-01-07 01:35:40 ,支付宝网站     ,即时到账交易          ,诗怡丫！(*涛)        ,转账                  ,50.00   ,支出      ,交易成功    ,0.00     ,0.00     ,转账                  ,已支出      ,
2021010622001491671409269367	,46099407431122779691675	,2021-01-06 21:45:42 ,2021-01-06 21:45:48 ,2021-01-06 21:46:21 ,其他（包括阿里巴巴和外部商家）,即时到账交易          ,?太郎            ,商品                  ,19.00   ,支出      ,交易成功    ,0.00     ,0.00     ,                    ,已支出      ,
2021010622001491671408671688	,3112660000482200017895208878407004	,2021-01-06 19:06:19 ,2021-01-06 19:06:25 ,2021-01-06 19:06:25 ,其他（包括阿里巴巴和外部商家）,即时到账交易          ,湘约木桶饭上海金湘路店     ,湘约木桶饭上海金湘路店         ,18.00   ,支出      ,交易成功    ,0.00     ,0.00     ,                    ,已支出      ,
2021010622001491671408221753	,11P2088721085226061W03_7505ff521c72b9eb	,2021-01-06 10:35:19 ,2021-01-06 10:35:27 ,2021-01-06 10:35:27 ,其他（包括阿里巴巴和外部商家）,即时到账交易          ,中国建设银行股份有限公司    ,中国建设银行股份有限公司-消费     ,1659.00 ,支出      ,交易成功    ,0.00     ,0.00     ,                    ,已支出      ,
20210106200040011100670089115758	,                    	,2021-01-06 10:33:14 ,2021-01-06 10:33:22 ,2021-01-06 10:33:22 ,支付宝网站     ,即时到账交易          ,CoisiniGXF(谷肖飞) ,转账                  ,311.00  ,支出      ,交易成功    ,0.00     ,0.00     ,转账                  ,已支出      ,
20210106200040011100590078698258	,                    	,2021-01-06 10:31:34 ,2021-01-06 10:31:38 ,2021-01-06 10:31:39 ,支付宝网站     ,即时到账交易          ,别偷能量别打鸡做个好人     ,转账                  ,1659.00 ,收入      ,交易成功    ,0.00     ,0.00     ,转账                  ,已收入      ,
20210106200040011100670089082403	,                    	,2021-01-06 10:28:49 ,2021-01-06 10:29:00 ,2021-01-06 10:29:00 ,支付宝网站     ,即时到账交易          ,别偷能量别打鸡做个好人     ,转账                  ,171.00  ,支出      ,交易成功    ,0.00     ,0.00     ,转账                  ,已支出      ,
2021010622001491671408693774	,20210106094846146071033061922553	,2021-01-06 09:48:54 ,2021-01-06 09:48:54 ,2021-01-06 09:48:54 ,其他（包括阿里巴巴和外部商家）,即时到账交易          ,上海都畅数字技术有限公司    ,上海申通地铁余额充值10.00元    ,10.00   ,支出      ,交易成功    ,0.00     ,0.00     ,                    ,已支出      ,
2021010622001491671408656024	,SXA1O112411134566   	,2021-01-06 09:47:48 ,2021-01-06 09:47:48 ,2021-01-06 09:47:48 ,其他（包括阿里巴巴和外部商家）,即时到账交易          ,全家便利店(上海区域店)    ,上海全家购物              ,4.90    ,支出      ,交易成功    ,0.00     ,0.00     ,                    ,已支出      ,
2021010522001491671407863335	,21010510100000000002884178949076	,2021-01-05 23:39:45 ,2021-01-05 23:39:46 ,2021-01-05 23:39:46 ,其他（包括阿里巴巴和外部商家）,即时到账交易          ,美团              ,美团订单-21010510100000000002884178949076,24.00   ,支出      ,交易成功    ,0.00     ,0.00     ,                    ,已支出      ,
2021010522001491671408374147	,21010510100000000002883779576076	,2021-01-05 23:38:56 ,2021-01-05 23:38:56 ,2021-01-05 23:38:56 ,其他（包括阿里巴巴和外部商家）,即时到账交易          ,美团              ,美团订单-21010510100000000002883779576076,12.99   ,支出      ,交易成功    ,0.00     ,0.00     ,                    ,已支出      ,
20210105200040011100900084216173	,                    	,2021-01-05 20:12:18 ,2021-01-05 20:12:22 ,2021-01-05 20:12:23 ,支付宝网站     ,即时到账交易          ,男神              ,转账                  ,200.00  ,收入      ,交易成功    ,0.00     ,0.00     ,转账                  ,已收入      ,
2021010522001491671407528310	,0012660000482200017895208834228798	,2021-01-05 19:02:07 ,2021-01-05 19:02:13 ,2021-01-05 19:02:13 ,其他（包括阿里巴巴和外部商家）,即时到账交易          ,湘约木桶饭上海金湘路店     ,湘约木桶饭上海金湘路店         ,13.00   ,支出      ,交易成功    ,0.00     ,0.00     ,                    ,已支出      ,
2021010522001491671408129768	,21P2088721085226061W03_0320210105001500231944	,2021-01-05 18:34:36 ,2021-01-05 18:34:46 ,2021-01-05 18:34:46 ,其他（包括阿里巴巴和外部商家）,即时到账交易          ,上海市浦东新区金桥镇金赢家食品店,二维码支付               ,28.50   ,支出      ,交易成功    ,0.00     ,0.00     ,                    ,已支出      ,
20210105200040011100670088561540	,                    	,2021-01-05 15:54:41 ,2021-01-05 15:54:50 ,2021-01-05 15:54:50 ,支付宝网站     ,即时到账交易          ,Hello           ,转账                  ,1000.00 ,支出      ,交易成功    ,0.00     ,0.00     ,转账                  ,已支出      ,
2021010522001491671407483525	,CPR21010510041390585132010L	,2021-01-05 10:04:14 ,2021-01-05 10:04:14 ,2021-01-05 10:04:14 ,其他（包括阿里巴巴和外部商家）,即时到账交易          ,哈啰出行            ,哈啰单车骑行              ,0.00    ,支出      ,交易成功    ,0.00     ,0.00     ,                    ,已支出      ,
2021010422001491671407202110	,CPR21010419335857285132010Q	,2021-01-04 19:33:58 ,2021-01-04 19:33:59 ,2021-01-04 19:34:00 ,其他（包括阿里巴巴和外部商家）,即时到账交易          ,哈啰出行            ,哈啰单车骑行卡自动续费         ,16.90   ,支出      ,交易成功    ,0.00     ,0.00     ,                    ,已支出      ,
2021010422001491671406439835	,2212660000482200017895208100618111	,2021-01-04 18:58:35 ,2021-01-04 18:58:40 ,2021-01-04 18:58:40 ,其他（包括阿里巴巴和外部商家）,即时到账交易          ,老山西面馆上海高宝路店     ,老山西面馆上海高宝路店         ,17.00   ,支出      ,交易成功    ,0.00     ,0.00     ,                    ,已支出      ,
2021010422001491671407332312	,20210104175447418071033157513361	,2021-01-04 17:54:53 ,2021-01-04 17:54:54 ,2021-01-04 17:54:54 ,其他（包括阿里巴巴和外部商家）,即时到账交易          ,上海都畅数字技术有限公司    ,上海申通地铁余额充值10.00元    ,10.00   ,支出      ,交易成功    ,0.00     ,0.00     ,                    ,已支出      ,
2021010422001491671406466221	,8312660000489000009000751266421004	,2021-01-04 12:13:20 ,2021-01-04 12:13:20 ,2021-01-04 12:13:20 ,其他（包括阿里巴巴和外部商家）,即时到账交易          ,重庆面庄上海金豫路店      ,重庆面庄上海金豫路店          ,17.00   ,支出      ,交易成功    ,0.00     ,0.00     ,                    ,已支出      ,
2021010422001491671406081442	,16097256598122779691675	,2021-01-04 10:00:59 ,2021-01-04 10:01:04 ,2021-01-04 10:01:04 ,其他（包括阿里巴巴和外部商家）,即时到账交易          ,小燕子             ,收钱码收款               ,7.00    ,支出      ,交易成功    ,0.00     ,0.00     ,                    ,已支出      ,
20210103200040011100670087273337	,                    	,2021-01-03 20:04:11 ,2021-01-03 20:04:18 ,2021-01-03 20:04:18 ,支付宝网站     ,即时到账交易          ,男神(程浩)          ,转账                  ,200.00  ,支出      ,交易成功    ,0.00     ,0.00     ,转账                  ,已支出      ,
2021010322001491671406403266	,7312660000482200017895208183413668	,2021-01-03 18:51:42 ,2021-01-03 18:51:48 ,2021-01-03 18:51:48 ,其他（包括阿里巴巴和外部商家）,即时到账交易          ,老山西面馆上海高宝路店     ,老山西面馆上海高宝路店         ,17.00   ,支出      ,交易成功    ,0.00     ,0.00     ,                    ,已支出      ,
2021010322001491671406011666	,8612660000482200017895208189927926	,2021-01-03 15:17:41 ,2021-01-03 15:17:41 ,2021-01-03 15:17:41 ,其他（包括阿里巴巴和外部商家）,即时到账交易          ,优宜家上海高宝路店       ,前台                  ,19.00   ,支出      ,交易成功    ,0.00     ,0.00     ,                    ,已支出      ,
